# Version 1.0
# DOI https://doi.org/10.1016/j.physletb.2018.10.076
# Source https://www.hepdata.net/download/table/ins1673184/Table%2021/1/yaml
# System PbPb5020
# Centrality 20-30
# XY PT [GEV]
# Label xmin xmax y stat,low stat,high sys,low sys,high sys_TAA_uncertainty,low sys_TAA_uncertainty,high sys_luminosity_uncertainty,low sys_luminosity_uncertainty,high
# Experiment ATLAS
# 
7.900000000000000000e+01 8.900000000000000000e+01 5.380000000000000338e-01 5.000000000000000104e-03 5.000000000000000104e-03 1.000000000000000021e-02 1.000000000000000021e-02 2.009999999999999981e-02 2.009999999999999981e-02 1.000000000000000021e-02 1.000000000000000021e-02
8.900000000000000000e+01 1.000000000000000000e+02 5.620000000000000551e-01 5.000000000000000104e-03 5.000000000000000104e-03 1.000000000000000021e-02 1.000000000000000021e-02 2.009999999999999981e-02 2.009999999999999981e-02 1.099999999999999936e-02 1.099999999999999936e-02
1.000000000000000000e+02 1.120000000000000000e+02 5.768999999999999684e-01 3.500000000000000073e-03 3.500000000000000073e-03 1.000000000000000021e-02 9.900000000000000813e-03 2.009999999999999981e-02 2.009999999999999981e-02 1.110000000000000049e-02 1.110000000000000049e-02
1.120000000000000000e+02 1.250000000000000000e+02 5.979999999999999760e-01 4.000000000000000083e-03 4.000000000000000083e-03 8.999999999999999320e-03 8.999999999999999320e-03 2.009999999999999981e-02 2.009999999999999981e-02 1.200000000000000025e-02 1.200000000000000025e-02
1.250000000000000000e+02 1.410000000000000000e+02 6.169999999999999929e-01 4.000000000000000083e-03 4.000000000000000083e-03 8.999999999999999320e-03 8.999999999999999320e-03 2.009999999999999981e-02 2.009999999999999981e-02 1.200000000000000025e-02 1.200000000000000025e-02
1.410000000000000000e+02 1.580000000000000000e+02 6.270000000000000018e-01 5.000000000000000104e-03 5.000000000000000104e-03 8.999999999999999320e-03 1.000000000000000021e-02 2.009999999999999981e-02 2.009999999999999981e-02 1.200000000000000025e-02 1.200000000000000025e-02
1.580000000000000000e+02 1.770000000000000000e+02 6.450000000000000178e-01 5.000000000000000104e-03 5.000000000000000104e-03 1.000000000000000021e-02 1.000000000000000021e-02 2.009999999999999981e-02 2.009999999999999981e-02 1.200000000000000025e-02 1.200000000000000025e-02
1.770000000000000000e+02 1.990000000000000000e+02 6.710000000000000409e-01 7.000000000000000146e-03 7.000000000000000146e-03 1.000000000000000021e-02 1.000000000000000021e-02 2.009999999999999981e-02 2.009999999999999981e-02 1.299999999999999940e-02 1.299999999999999940e-02
1.990000000000000000e+02 2.230000000000000000e+02 6.830000000000000515e-01 8.999999999999999320e-03 8.999999999999999320e-03 1.099999999999999936e-02 1.099999999999999936e-02 2.009999999999999981e-02 2.009999999999999981e-02 1.299999999999999940e-02 1.299999999999999940e-02
2.230000000000000000e+02 2.510000000000000000e+02 7.019999999999999574e-01 1.200000000000000025e-02 1.200000000000000025e-02 1.099999999999999936e-02 1.099999999999999936e-02 2.009999999999999981e-02 2.009999999999999981e-02 1.400000000000000029e-02 1.400000000000000029e-02
2.510000000000000000e+02 2.810000000000000000e+02 7.229999999999999760e-01 1.600000000000000033e-02 1.600000000000000033e-02 1.200000000000000025e-02 1.200000000000000025e-02 2.009999999999999981e-02 2.009999999999999981e-02 1.400000000000000029e-02 1.400000000000000029e-02
2.810000000000000000e+02 3.160000000000000000e+02 7.479999999999999982e-01 2.299999999999999961e-02 2.299999999999999961e-02 1.299999999999999940e-02 1.299999999999999940e-02 2.009999999999999981e-02 2.009999999999999981e-02 1.400000000000000029e-02 1.400000000000000029e-02
3.160000000000000000e+02 3.980000000000000000e+02 7.169999999999999707e-01 2.699999999999999969e-02 2.699999999999999969e-02 1.200000000000000025e-02 1.299999999999999940e-02 2.009999999999999981e-02 2.009999999999999981e-02 1.400000000000000029e-02 1.400000000000000029e-02
3.980000000000000000e+02 6.300000000000000000e+02 8.000000000000000444e-01 5.000000000000000278e-02 5.000000000000000278e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.009999999999999981e-02 2.009999999999999981e-02 2.000000000000000042e-02 2.000000000000000042e-02
