# Version 1.0
# DOI http://dx.doi.org/10.1007/JHEP04(2017)039
# Source https://www.hepdata.net/download/table/ins1496050/Table%2010/2/yaml
# System PbPb5020
# Centrality 10-30
# XY PT RAA
# Label xmin xmax y stat,low stat,high sys,low sys,high sys,TAA,low sys,TAA,high sys,lumi,low sys,lumi,high
# Experiment CMS
# 
6.999999999999999556e-01 8.000000000000000444e-01 3.456250000000000155e-01 1.699999999999999987e-05 1.699999999999999987e-05 2.706899999999999931e-02 2.706899999999999931e-02 9.331000000000000752e-03 1.175099999999999929e-02 7.948999999999999469e-03 7.948999999999999469e-03
8.000000000000000444e-01 9.000000000000001332e-01 3.695939999999999781e-01 1.900000000000000105e-05 1.900000000000000105e-05 2.922999999999999904e-02 2.922999999999999904e-02 9.979000000000000023e-03 1.256600000000000078e-02 8.500000000000000611e-03 8.500000000000000611e-03
8.999999999999999112e-01 1.000000000000000000e+00 4.042740000000000222e-01 2.199999999999999943e-05 2.199999999999999943e-05 3.212299999999999878e-02 3.212299999999999878e-02 1.091499999999999936e-02 1.374500000000000027e-02 9.298000000000000709e-03 9.298000000000000709e-03
1.000000000000000000e+00 1.100000000000000089e+00 4.259549999999999725e-01 2.500000000000000120e-05 2.500000000000000120e-05 3.637699999999999961e-02 3.637699999999999961e-02 1.149999999999999981e-02 1.448200000000000008e-02 9.795999999999999153e-03 9.795999999999999153e-03
1.100000000000000089e+00 1.199999999999999734e+00 4.452039999999999886e-01 2.799999999999999958e-05 2.799999999999999958e-05 3.781600000000000239e-02 3.781600000000000239e-02 1.201999999999999943e-02 1.513600000000000015e-02 1.023899999999999984e-02 1.023899999999999984e-02
1.199999999999999734e+00 1.399999999999999911e+00 4.663039999999999963e-01 2.400000000000000061e-05 2.400000000000000061e-05 4.515600000000000169e-02 4.515600000000000169e-02 1.259000000000000050e-02 1.585400000000000004e-02 1.072500000000000016e-02 1.072500000000000016e-02
1.399999999999999911e+00 1.600000000000000089e+00 4.874760000000000204e-01 3.199999999999999855e-05 3.199999999999999855e-05 5.054199999999999665e-02 5.054199999999999665e-02 1.316100000000000082e-02 1.657399999999999846e-02 1.121199999999999974e-02 1.121199999999999974e-02
1.600000000000000089e+00 1.800000000000000266e+00 5.074250000000000149e-01 4.000000000000000327e-05 4.000000000000000327e-05 6.152200000000000030e-02 6.152200000000000030e-02 1.370000000000000037e-02 1.725199999999999997e-02 1.166999999999999982e-02 1.166999999999999982e-02
1.799999999999999822e+00 2.000000000000000000e+00 5.094100000000000295e-01 4.899999999999999842e-05 4.899999999999999842e-05 6.175100000000000033e-02 6.175100000000000033e-02 1.375400000000000060e-02 1.731900000000000106e-02 1.171600000000000072e-02 1.171600000000000072e-02
2.000000000000000000e+00 2.200000000000000178e+00 5.094549999999999912e-01 5.800000000000000034e-05 5.800000000000000034e-05 7.132700000000000151e-02 7.132700000000000151e-02 1.375499999999999987e-02 1.732099999999999959e-02 1.171699999999999998e-02 1.171699999999999998e-02
2.200000000000000178e+00 2.399999999999999467e+00 5.003400000000000070e-01 6.799999999999999946e-05 6.799999999999999946e-05 7.005000000000000115e-02 7.005000000000000115e-02 1.350900000000000017e-02 1.701099999999999834e-02 1.150699999999999987e-02 1.150699999999999987e-02
2.399999999999999467e+00 3.200000000000000178e+00 4.658089999999999731e-01 4.600000000000000004e-05 4.600000000000000004e-05 7.306500000000000494e-02 7.306500000000000494e-02 1.257600000000000037e-02 1.583700000000000038e-02 1.071300000000000030e-02 1.071300000000000030e-02
3.200000000000000178e+00 4.000000000000000000e+00 3.784969999999999724e-01 6.999999999999999387e-05 6.999999999999999387e-05 6.360200000000000575e-02 6.360200000000000575e-02 1.021900000000000065e-02 1.286799999999999923e-02 8.704999999999999197e-03 8.704999999999999197e-03
4.000000000000000000e+00 4.800000000000000711e+00 2.945699999999999985e-01 9.299999999999999727e-05 9.299999999999999727e-05 4.462499999999999800e-02 4.462499999999999800e-02 7.953000000000000000e-03 1.001499999999999960e-02 6.774999999999999772e-03 6.774999999999999772e-03
4.799999999999998934e+00 5.599999999999999645e+00 2.452999999999999903e-01 1.200000000000000030e-04 1.200000000000000030e-04 2.912999999999999964e-02 2.912999999999999964e-02 6.620000000000000016e-03 8.340000000000000191e-03 5.640000000000000048e-03 5.640000000000000048e-03
5.599999999999999645e+00 6.400000000000000355e+00 2.233499999999999930e-01 1.600000000000000131e-04 1.600000000000000131e-04 2.329000000000000167e-02 2.329000000000000167e-02 6.029999999999999770e-03 7.590000000000000392e-03 5.130000000000000011e-03 5.130000000000000011e-03
6.400000000000000355e+00 7.200000000000001066e+00 2.205799999999999983e-01 2.200000000000000078e-04 2.200000000000000078e-04 2.102000000000000049e-02 2.102000000000000049e-02 5.950000000000000427e-03 7.499999999999999722e-03 5.069999999999999854e-03 5.069999999999999854e-03
