# Version 1.0
# DOI https://doi.org/10.1007/JHEP11%282018%29013
# Source https://www.hepdata.net/download/table/ins1657384/Table%208/1/yaml
# System PbPb5020
# Centrality 5-10
# XY PT RAA
# Label xmin xmax y stat,low stat,high sys,low sys,high sys,extra,low sys,extra,high
# Experiment ALICE
# 
1.499999999999999667e-01 2.000000000000000111e-01 1.978330000000000088e-01 1.220899999999999915e-04 1.220899999999999915e-04 1.218100000000000085e-02 1.218100000000000085e-02 6.924155000000001281e-03 6.924155000000001281e-03
2.000000000000000111e-01 2.500000000000000000e-01 2.059010000000000007e-01 7.371099999999999950e-05 7.371099999999999950e-05 9.441800000000000193e-03 9.441800000000000193e-03 7.206535000000000891e-03 7.206535000000000891e-03
2.500000000000000000e-01 3.000000000000000444e-01 2.155519999999999936e-01 6.583499999999999563e-05 6.583499999999999563e-05 8.953100000000000294e-03 8.953100000000000294e-03 7.544320000000000193e-03 7.544320000000000193e-03
2.999999999999999334e-01 3.499999999999999778e-01 2.271600000000000008e-01 6.433399999999999763e-05 6.433399999999999763e-05 7.507100000000000058e-03 7.507100000000000058e-03 7.950600000000000375e-03 7.950600000000000375e-03
3.499999999999999778e-01 4.000000000000000222e-01 2.392029999999999990e-01 6.590500000000000004e-05 6.590500000000000004e-05 6.837600000000000101e-03 6.837600000000000101e-03 8.372105000000001213e-03 8.372105000000001213e-03
4.000000000000000222e-01 4.500000000000000666e-01 2.517139999999999933e-01 6.917500000000000092e-05 6.917500000000000092e-05 6.902700000000000329e-03 6.902700000000000329e-03 8.809990000000000182e-03 8.809990000000000182e-03
4.499999999999999556e-01 5.000000000000000000e-01 2.640830000000000122e-01 7.524799999999999512e-05 7.524799999999999512e-05 7.169199999999999705e-03 7.169199999999999705e-03 9.242905000000000912e-03 9.242905000000000912e-03
5.000000000000000000e-01 5.500000000000000444e-01 2.768490000000000117e-01 8.363599999999999680e-05 8.363599999999999680e-05 7.124400000000000351e-03 7.124400000000000351e-03 9.689715000000001521e-03 9.689715000000001521e-03
5.500000000000000444e-01 5.999999999999998668e-01 2.893609999999999793e-01 9.283500000000000139e-05 9.283500000000000139e-05 7.086600000000000191e-03 7.086600000000000191e-03 1.012763499999999942e-02 1.012763499999999942e-02
5.999999999999999778e-01 6.500000000000000222e-01 3.014299999999999757e-01 1.037400000000000063e-04 1.037400000000000063e-04 7.142899999999999770e-03 7.142899999999999770e-03 1.055005000000000005e-02 1.055005000000000005e-02
6.500000000000001332e-01 6.999999999999999556e-01 3.132220000000000004e-01 1.159599999999999943e-04 1.159599999999999943e-04 7.084799999999999605e-03 7.084799999999999605e-03 1.096277000000000189e-02 1.096277000000000189e-02
6.999999999999999556e-01 7.500000000000000000e-01 3.248460000000000236e-01 1.284099999999999988e-04 1.284099999999999988e-04 7.094999999999999744e-03 7.094999999999999744e-03 1.136961000000000221e-02 1.136961000000000221e-02
7.500000000000000000e-01 8.000000000000000444e-01 3.357289999999999996e-01 1.426300000000000083e-04 1.426300000000000083e-04 7.132600000000000225e-03 7.132600000000000225e-03 1.175051500000000131e-02 1.175051500000000131e-02
8.000000000000000444e-01 8.499999999999998668e-01 3.465940000000000132e-01 1.578600000000000099e-04 1.578600000000000099e-04 7.125099999999999663e-03 7.125099999999999663e-03 1.213079000000000240e-02 1.213079000000000240e-02
8.499999999999999778e-01 9.000000000000000222e-01 3.563430000000000208e-01 1.747899999999999985e-04 1.747899999999999985e-04 6.928000000000000130e-03 6.928000000000000130e-03 1.247200500000000128e-02 1.247200500000000128e-02
9.000000000000001332e-01 9.499999999999999556e-01 3.653689999999999993e-01 1.937599999999999880e-04 1.937599999999999880e-04 6.506200000000000178e-03 6.506200000000000178e-03 1.278791500000000039e-02 1.278791500000000039e-02
9.499999999999999556e-01 1.000000000000000000e+00 3.746769999999999823e-01 2.098900000000000115e-04 2.098900000000000115e-04 6.656500000000000090e-03 6.656500000000000090e-03 1.311369499999999987e-02 1.311369499999999987e-02
1.000000000000000000e+00 1.100000000000000089e+00 3.859049999999999980e-01 1.658599999999999875e-04 1.658599999999999875e-04 7.191200000000000023e-03 7.191200000000000023e-03 1.350667500000000097e-02 1.350667500000000097e-02
1.100000000000000089e+00 1.199999999999999734e+00 4.008399999999999741e-01 1.890299999999999977e-04 1.890299999999999977e-04 7.600499999999999617e-03 7.600499999999999617e-03 1.402940000000000090e-02 1.402940000000000090e-02
1.199999999999999734e+00 1.399999999999999911e+00 4.182230000000000114e-01 1.380300000000000049e-04 1.380300000000000049e-04 8.730599999999999819e-03 8.730599999999999819e-03 1.463780500000000200e-02 1.463780500000000200e-02
1.399999999999999911e+00 1.600000000000000089e+00 4.364919999999999911e-01 1.723600000000000099e-04 1.723600000000000099e-04 1.004000000000000031e-02 1.004000000000000031e-02 1.527722000000000108e-02 1.527722000000000108e-02
1.600000000000000089e+00 1.800000000000000266e+00 4.489029999999999965e-01 2.107099999999999934e-04 2.107099999999999934e-04 1.109199999999999943e-02 1.109199999999999943e-02 1.571160500000000002e-02 1.571160500000000002e-02
1.799999999999999822e+00 2.000000000000000000e+00 4.540629999999999944e-01 2.503200000000000021e-04 2.503200000000000021e-04 1.182399999999999944e-02 1.182399999999999944e-02 1.589220500000000300e-02 1.589220500000000300e-02
2.000000000000000000e+00 2.200000000000000178e+00 4.553920000000000190e-01 3.296700000000000064e-04 3.296700000000000064e-04 1.258699999999999923e-02 1.258699999999999923e-02 1.593872000000000344e-02 1.593872000000000344e-02
2.200000000000000178e+00 2.399999999999999467e+00 4.478110000000000146e-01 3.728800000000000213e-04 3.728800000000000213e-04 1.247900000000000051e-02 1.247900000000000051e-02 1.567338500000000148e-02 1.567338500000000148e-02
2.399999999999999911e+00 2.600000000000000089e+00 4.334890000000000132e-01 4.172800000000000164e-04 4.172800000000000164e-04 1.205700000000000001e-02 1.205700000000000001e-02 1.517211500000000164e-02 1.517211500000000164e-02
2.600000000000000533e+00 2.799999999999999822e+00 4.165570000000000106e-01 4.634800000000000009e-04 4.634800000000000009e-04 1.241599999999999995e-02 1.241599999999999995e-02 1.457949500000000134e-02 1.457949500000000134e-02
2.799999999999999822e+00 3.000000000000000000e+00 3.930879999999999930e-01 5.035299999999999715e-04 5.035299999999999715e-04 1.160600000000000000e-02 1.160600000000000000e-02 1.375808000000000066e-02 1.375808000000000066e-02
3.000000000000000000e+00 3.200000000000000178e+00 3.693060000000000231e-01 5.376899999999999562e-04 5.376899999999999562e-04 1.109199999999999943e-02 1.109199999999999943e-02 1.292571000000000171e-02 1.292571000000000171e-02
3.200000000000000178e+00 3.600000000000000533e+00 3.376179999999999737e-01 3.977699999999999812e-04 3.977699999999999812e-04 1.037599999999999981e-02 1.037599999999999981e-02 1.181662999999999984e-02 1.181662999999999984e-02
3.599999999999999645e+00 4.000000000000000000e+00 2.885059999999999847e-01 4.386699999999999996e-04 4.386699999999999996e-04 8.753000000000000363e-03 8.753000000000000363e-03 1.009771000000000106e-02 1.009771000000000106e-02
4.000000000000000000e+00 5.000000000000000000e+00 2.301100000000000090e-01 3.305100000000000052e-04 3.305100000000000052e-04 7.069899999999999622e-03 7.069899999999999622e-03 8.053850000000001286e-03 8.053850000000001286e-03
5.000000000000000000e+00 6.000000000000000000e+00 1.745400000000000007e-01 4.274600000000000036e-04 4.274600000000000036e-04 4.667400000000000368e-03 4.667400000000000368e-03 6.108900000000000441e-03 6.108900000000000441e-03
6.000000000000000000e+00 8.000000000000000000e+00 1.539419999999999955e-01 4.799399999999999890e-04 4.799399999999999890e-04 3.917099999999999749e-03 3.917099999999999749e-03 5.387970000000000606e-03 5.387970000000000606e-03
8.000000000000000000e+00 1.000000000000000000e+01 1.635139999999999927e-01 9.796900000000000747e-04 9.796900000000000747e-04 4.376699999999999861e-03 4.376699999999999861e-03 5.722990000000000715e-03 5.722990000000000715e-03
1.000000000000000000e+01 1.300000000000000000e+01 1.875759999999999927e-01 1.652599999999999946e-03 1.652599999999999946e-03 6.054399999999999712e-03 6.054399999999999712e-03 6.565160000000000440e-03 6.565160000000000440e-03
1.300000000000000000e+01 2.000000000000000000e+01 2.286340000000000039e-01 2.981399999999999936e-03 2.981399999999999936e-03 1.045100000000000022e-02 1.045100000000000022e-02 8.002190000000001038e-03 8.002190000000001038e-03
2.000000000000000000e+01 3.000000000000000000e+01 3.244230000000000169e-01 1.033199999999999917e-02 1.033199999999999917e-02 1.881700000000000039e-02 1.881700000000000039e-02 1.135480500000000254e-02 1.135480500000000254e-02
3.000000000000000000e+01 5.000000000000000000e+01 4.213620000000000143e-01 3.026099999999999970e-02 3.026099999999999970e-02 3.033599999999999838e-02 3.033599999999999838e-02 1.474767000000000265e-02 1.474767000000000265e-02
