# Version 1.0
# DOI https://doi.org/10.1103/PhysRevC.96.015202
# Source https://www.hepdata.net/download/table/ins1487278/Table%208a/1/yaml
# System PbPb2760
# Centrality 0-5
# XY Jet $p_T$
# Label xmin xmax y stat,low stat,high sys,low sys,high sys,global,low sys,global,high
# Experiment CMS
# 
7.000000000000000000e+01 8.000000000000000000e+01 3.599999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.400000000000000133e-01 1.400000000000000133e-01 1.979999999999999816e-02 1.979999999999999816e-02
8.000000000000000000e+01 9.000000000000000000e+01 3.900000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.100000000000000006e-01 1.100000000000000006e-01 2.145000000000000032e-02 2.145000000000000032e-02
9.000000000000000000e+01 1.000000000000000000e+02 4.219999999999999862e-01 4.000000000000000083e-03 4.000000000000000083e-03 9.700000000000000289e-02 9.700000000000000289e-02 2.320999999999999799e-02 2.320999999999999799e-02
1.000000000000000000e+02 1.100000000000000000e+02 4.600000000000000200e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000056e-01 2.529999999999999957e-02 2.529999999999999957e-02
1.100000000000000000e+02 1.300000000000000000e+02 5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.100000000000000006e-01 1.100000000000000006e-01 2.750000000000000014e-02 2.750000000000000014e-02
1.300000000000000000e+02 1.500000000000000000e+02 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.199999999999999956e-01 1.199999999999999956e-01 2.915000000000000230e-02 2.915000000000000230e-02
1.500000000000000000e+02 1.700000000000000000e+02 5.500000000000000444e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.199999999999999956e-01 1.199999999999999956e-01 3.025000000000000258e-02 3.025000000000000258e-02
1.700000000000000000e+02 1.900000000000000000e+02 5.500000000000000444e-01 1.000000000000000021e-02 1.000000000000000021e-02 1.100000000000000006e-01 1.100000000000000006e-01 3.025000000000000258e-02 3.025000000000000258e-02
1.900000000000000000e+02 2.100000000000000000e+02 5.600000000000000533e-01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000056e-01 1.000000000000000056e-01 3.080000000000000446e-02 3.080000000000000446e-02
2.100000000000000000e+02 2.400000000000000000e+02 5.709999999999999520e-01 1.299999999999999940e-02 1.299999999999999940e-02 9.400000000000000022e-02 9.400000000000000022e-02 3.140499999999999542e-02 3.140499999999999542e-02
2.400000000000000000e+02 2.700000000000000000e+02 5.869999999999999662e-01 2.000000000000000042e-02 2.000000000000000042e-02 9.199999999999999845e-02 9.199999999999999845e-02 3.228500000000000120e-02 3.228500000000000120e-02
2.700000000000000000e+02 3.000000000000000000e+02 6.029999999999999805e-01 2.699999999999999969e-02 2.699999999999999969e-02 9.400000000000000022e-02 9.400000000000000022e-02 3.316500000000000004e-02 3.316500000000000004e-02
