# Version 1.0
# DOI 
# Source 
# System AuAu200
# Centrality 40 50
# XY PT RAA
# Label x y stat,low stat,high sys,low sys,high
9.250000000000000000e+00 5.470000000000000417e-01 2.889999999999999861e-02 2.889999999999999861e-02 6.719999999999999585e-02 6.719999999999999585e-02
9.750000000000000000e+00 6.059999999999999831e-01 3.810000000000000192e-02 3.810000000000000192e-02 7.660000000000000142e-02 7.660000000000000142e-02
1.100000000000000000e+01 5.230000000000000204e-01 2.529999999999999957e-02 2.529999999999999957e-02 7.829999999999999460e-02 7.829999999999999460e-02
1.300000000000000000e+01 5.689999999999999503e-01 5.120000000000000245e-02 5.120000000000000245e-02 1.189999999999999947e-01 1.189999999999999947e-01
1.500000000000000000e+01 4.359999999999999987e-01 2.479999999999999982e-01 2.479999999999999982e-01 1.219999999999999973e-01 1.219999999999999973e-01
1.700000000000000000e+01 6.280000000000000027e-01 1.990000000000000102e-01 1.990000000000000102e-01 2.240000000000000047e-01 2.240000000000000047e-01
1.900000000000000000e+01 9.649999999999999689e-01 4.759999999999999787e-01 4.759999999999999787e-01 4.209999999999999853e-01 4.209999999999999853e-01
