# Version 1.0
# DOI https://doi.org/10.17182/hepdata.83964
# Source https://www.hepdata.net/download/table/ins1662651/Table%206/1/yaml
# System PbPb2760
# Centrality 20-50
# XY PT RAA
# Label xmin xmax y stat,low stat,high sys,low sys,high
# Experiment ALICE
# 
1.000000000000000000e+00 1.200000000000000178e+00 4.331437000000000204e-01 1.569807999999999967e-02 1.569807999999999967e-02 3.035202999999999859e-02 3.035202999999999859e-02
1.199999999999999734e+00 1.399999999999999911e+00 4.489287000000000138e-01 1.583276000000000128e-02 1.583276000000000128e-02 2.940981999999999971e-02 2.940981999999999971e-02
1.399999999999999911e+00 1.600000000000000089e+00 4.408457000000000070e-01 1.596426999999999916e-02 1.596426999999999916e-02 2.730060000000000126e-02 2.730060000000000126e-02
1.600000000000000089e+00 1.800000000000000266e+00 4.886310999999999849e-01 1.889477000000000170e-02 1.889477000000000170e-02 2.967072000000000112e-02 2.967072000000000112e-02
1.799999999999999822e+00 2.000000000000000000e+00 4.407503999999999866e-01 1.870706000000000105e-02 1.870706000000000105e-02 2.661931000000000019e-02 2.661931000000000019e-02
2.000000000000000000e+00 2.200000000000000178e+00 4.290640000000000009e-01 1.992212000000000149e-02 1.992212000000000149e-02 2.791371999999999950e-02 2.791371999999999950e-02
2.200000000000000178e+00 2.399999999999999467e+00 4.062837000000000254e-01 2.113782000000000161e-02 2.113782000000000161e-02 2.660548999999999900e-02 2.660548999999999900e-02
2.399999999999999911e+00 2.600000000000000089e+00 4.071281999999999957e-01 2.379817000000000043e-02 2.379817000000000043e-02 2.380981000000000070e-02 2.380981000000000070e-02
2.599999999999999645e+00 3.000000000000000000e+00 3.648018000000000094e-01 1.769302000000000027e-02 1.769302000000000027e-02 2.230849000000000026e-02 2.230849000000000026e-02
3.000000000000000000e+00 3.500000000000000000e+00 3.295282999999999962e-01 1.907237999999999989e-02 1.907237999999999989e-02 2.174985999999999933e-02 2.174985999999999933e-02
3.500000000000000000e+00 4.000000000000000000e+00 3.241177000000000086e-01 2.588663000000000075e-02 2.588663000000000075e-02 2.124254999999999893e-02 2.124254999999999893e-02
4.000000000000000000e+00 5.000000000000000000e+00 2.954202000000000217e-01 1.739270000000000052e-02 1.739270000000000052e-02 1.992508999999999947e-02 1.992508999999999947e-02
5.000000000000000000e+00 6.000000000000000000e+00 3.578257000000000243e-01 2.570064999999999850e-02 2.570064999999999850e-02 3.180606999999999879e-02 3.180606999999999879e-02
6.000000000000000000e+00 8.000000000000000000e+00 2.656546000000000185e-01 1.631900999999999838e-02 1.631900999999999838e-02 2.665172999999999848e-02 2.665172999999999848e-02
8.000000000000000000e+00 1.000000000000000000e+01 2.898938999999999822e-01 1.710621999999999837e-02 1.710621999999999837e-02 2.571682000000000134e-02 2.571682000000000134e-02
1.000000000000000000e+01 1.200000000000000000e+01 3.946522000000000086e-01 2.333491000000000037e-02 2.333491000000000037e-02 4.436215999999999771e-02 4.436215999999999771e-02
1.200000000000000000e+01 1.400000000000000000e+01 3.841003000000000056e-01 3.916448000000000151e-02 3.916448000000000151e-02 6.294647000000000436e-02 6.294647000000000436e-02
1.400000000000000000e+01 1.700000000000000000e+01 4.256019999999999803e-01 3.092171000000000156e-02 3.092171000000000156e-02 9.945096000000000491e-02 9.945096000000000491e-02
1.700000000000000000e+01 2.000000000000000000e+01 4.812948000000000226e-01 6.688507999999999953e-02 6.688507999999999953e-02 1.268567999999999918e-01 1.268567999999999918e-01
