# Version 1.0
# DOI https://doi.org/10.17182/hepdata.93908
# Source https://www.hepdata.net/download/table/ins619063/Table3/1/yaml
# System AuAu200
# Centrality 10-20
# XY $p_T [GeV/c]$
# Label xmin xmax y stat,low stat,high sys,low sys,high
# Experiment STAR
# 
4.000000000000000222e-01 5.000000000000000000e-01 3.200000000000000067e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999889e-02 2.999999999999999889e-02
5.000000000000000000e-01 6.000000000000000888e-01 3.499999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999889e-02 2.999999999999999889e-02
5.999999999999998668e-01 6.999999999999999556e-01 3.800000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999889e-02 2.999999999999999889e-02
6.999999999999999556e-01 8.000000000000000444e-01 4.199999999999999845e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999889e-02 2.999999999999999889e-02
8.000000000000000444e-01 9.000000000000001332e-01 4.600000000000000200e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000083e-02 4.000000000000000083e-02
8.999999999999999112e-01 1.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000083e-02 4.000000000000000083e-02
1.000000000000000000e+00 1.100000000000000089e+00 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000083e-02 4.000000000000000083e-02
1.100000000000000089e+00 1.199999999999999734e+00 5.699999999999999512e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000083e-02 4.000000000000000083e-02
1.199999999999999956e+00 1.300000000000000044e+00 5.999999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02 5.000000000000000278e-02
1.300000000000000266e+00 1.399999999999999911e+00 6.300000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02 5.000000000000000278e-02
1.399999999999999911e+00 1.500000000000000000e+00 6.500000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02 5.000000000000000278e-02
1.500000000000000000e+00 1.600000000000000089e+00 6.700000000000000400e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.999999999999999778e-02 5.999999999999999778e-02
1.600000000000000089e+00 1.699999999999999734e+00 6.899999999999999467e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.999999999999999778e-02 5.999999999999999778e-02
1.699999999999999956e+00 1.800000000000000044e+00 7.099999999999999645e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000666e-02 7.000000000000000666e-02
1.800000000000000266e+00 1.899999999999999911e+00 7.299999999999999822e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000666e-02 7.000000000000000666e-02
1.899999999999999911e+00 2.000000000000000000e+00 7.399999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000666e-02 7.000000000000000666e-02
1.999999999999999778e+00 2.099999999999999645e+00 7.600000000000000089e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.999999999999999667e-02 8.999999999999999667e-02
2.100000000000000533e+00 2.200000000000000178e+00 7.600000000000000089e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.999999999999999667e-02 8.999999999999999667e-02
2.200000000000000178e+00 2.299999999999999822e+00 7.700000000000000178e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.999999999999999667e-02 8.999999999999999667e-02
2.299999999999999822e+00 2.399999999999999467e+00 7.800000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000056e-01
2.399999999999999911e+00 2.600000000000000089e+00 7.900000000000000355e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.100000000000000006e-01 1.100000000000000006e-01
2.600000000000000533e+00 2.799999999999999822e+00 7.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000056e-01
2.799999999999999822e+00 3.000000000000000000e+00 6.600000000000000311e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000167e-02 8.000000000000000167e-02
3.000000000000000000e+00 3.349999999999999645e+00 5.799999999999999600e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02 5.000000000000000278e-02
3.350000000000000533e+00 3.799999999999999822e+00 5.400000000000000355e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02 5.000000000000000278e-02
3.799999999999999378e+00 4.400000000000000355e+00 4.799999999999999822e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02 5.000000000000000278e-02
4.400000000000000355e+00 5.099999999999999645e+00 4.500000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02 5.000000000000000278e-02
5.099999999999999645e+00 6.000000000000000000e+00 3.499999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000083e-02 4.000000000000000083e-02
6.000000000000000000e+00 7.000000000000000000e+00 3.400000000000000244e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02 5.000000000000000278e-02
7.000000000000000000e+00 8.000000000000000000e+00 2.800000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.999999999999999778e-02 5.999999999999999778e-02
8.000000000000000000e+00 9.000000000000000000e+00 3.200000000000000067e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.999999999999999667e-02 8.999999999999999667e-02
9.000000000000000000e+00 1.000000000000000000e+01 2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000056e-01
