# Version 1.0
# DOI https://doi.org/10.1103/PhysRevC.87.034911
# Source https://www.hepdata.net/download/table/ins1127262/Figure%2011/2/yaml
# System AuAu200
# Centrality 20-30
# XY $p_T$ $R_{AA}$
# Label xmin xmax y stat,low stat,high corr,low corr,high global,low global,high
# Experiment PHENIX
# 
5.000000000000000000e+00 5.500000000000000000e+00 3.527899999999999925e-01 2.423799999999999826e-03 2.423799999999999826e-03 4.511600000000000332e-02 4.511600000000000332e-02 4.342200000000000226e-02 4.342200000000000226e-02
5.500000000000000000e+00 6.000000000000000000e+00 3.376600000000000157e-01 3.115099999999999987e-03 3.115099999999999987e-03 4.327999999999999903e-02 4.327999999999999903e-02 4.155899999999999872e-02 4.155899999999999872e-02
6.000000000000000000e+00 6.500000000000000000e+00 3.411500000000000088e-01 4.108299999999999626e-03 4.108299999999999626e-03 4.382400000000000184e-02 4.382400000000000184e-02 4.198999999999999955e-02 4.198999999999999955e-02
6.500000000000000000e+00 7.000000000000000000e+00 3.382000000000000006e-01 5.293199999999999641e-03 5.293199999999999641e-03 4.354500000000000037e-02 4.354500000000000037e-02 4.162600000000000328e-02 4.162600000000000328e-02
7.000000000000000000e+00 7.500000000000000000e+00 3.347100000000000075e-01 6.542000000000000072e-03 6.542000000000000072e-03 4.321200000000000041e-02 4.321200000000000041e-02 4.119699999999999751e-02 4.119699999999999751e-02
7.500000000000000000e+00 8.000000000000000000e+00 3.443599999999999994e-01 8.321300000000000224e-03 8.321300000000000224e-03 4.458899999999999669e-02 4.458899999999999669e-02 4.238399999999999807e-02 4.238399999999999807e-02
8.000000000000000000e+00 8.500000000000000000e+00 3.511000000000000232e-01 1.041199999999999938e-02 1.041199999999999938e-02 4.267499999999999766e-02 4.267499999999999766e-02 4.321400000000000241e-02 4.321400000000000241e-02
8.500000000000000000e+00 9.000000000000000000e+00 3.267599999999999949e-01 1.191500000000000024e-02 1.191500000000000024e-02 3.989499999999999991e-02 3.989499999999999991e-02 4.021799999999999681e-02 4.021799999999999681e-02
9.000000000000000000e+00 9.500000000000000000e+00 3.425000000000000266e-01 1.515700000000000033e-02 1.515700000000000033e-02 4.210300000000000153e-02 4.210300000000000153e-02 4.215599999999999903e-02 4.215599999999999903e-02
9.500000000000000000e+00 1.000000000000000000e+01 4.006199999999999761e-01 2.055799999999999988e-02 2.055799999999999988e-02 5.065499999999999864e-02 5.065499999999999864e-02 4.930799999999999766e-02 4.930799999999999766e-02
1.000000000000000000e+01 1.200000000000000000e+01 3.779500000000000082e-01 1.413500000000000000e-02 1.413500000000000000e-02 5.655299999999999910e-02 5.655299999999999910e-02 4.651899999999999785e-02 4.651899999999999785e-02
1.200000000000000000e+01 1.400000000000000000e+01 4.084800000000000098e-01 2.812500000000000069e-02 2.812500000000000069e-02 8.529899999999999982e-02 8.529899999999999982e-02 5.027600000000000124e-02 5.027600000000000124e-02
1.400000000000000000e+01 1.600000000000000000e+01 5.216100000000000181e-01 6.519199999999999995e-02 6.519199999999999995e-02 1.456600000000000117e-01 1.456600000000000117e-01 6.419999999999999318e-02 6.419999999999999318e-02
1.600000000000000000e+01 1.800000000000000000e+01 3.712699999999999889e-01 9.477800000000000114e-02 9.477800000000000114e-02 1.325099999999999889e-01 1.325099999999999889e-01 4.569600000000000051e-02 4.569600000000000051e-02
1.800000000000000000e+01 2.000000000000000000e+01 4.550199999999999800e-01 1.964500000000000135e-01 1.964500000000000135e-01 1.986100000000000088e-01 1.986100000000000088e-01 5.600399999999999823e-02 5.600399999999999823e-02
