# Version 1.0
# DOI http://dx.doi.org/10.1007/JHEP04(2017)039
# Source https://www.hepdata.net/download/table/ins1496050/Table%208/2/yaml
# System PbPb5020
# Centrality 0-5
# XY PT RAA
# Label xmin xmax y stat,low stat,high sys,low sys,high sys,TAA,low sys,TAA,high sys,lumi,low sys,lumi,high
# Experiment CMS
# 
6.400000000000000355e+00 7.200000000000001066e+00 1.405299999999999883e-01 2.000000000000000096e-04 2.000000000000000096e-04 1.323000000000000044e-02 1.323000000000000044e-02 2.530000000000000131e-03 4.210000000000000200e-03 3.229999999999999798e-03 3.229999999999999798e-03
7.200000000000001066e+00 9.599999999999999645e+00 1.473299999999999887e-01 1.900000000000000105e-04 1.900000000000000105e-04 1.327000000000000055e-02 1.327000000000000055e-02 2.650000000000000012e-03 4.420000000000000318e-03 3.380000000000000192e-03 3.380000000000000192e-03
9.600000000000001421e+00 1.200000000000000000e+01 1.771099999999999897e-01 4.200000000000000174e-04 4.200000000000000174e-04 1.595999999999999849e-02 1.595999999999999849e-02 3.190000000000000127e-03 5.309999999999999616e-03 4.069999999999999833e-03 4.069999999999999833e-03
1.200000000000000000e+01 1.439999999999999858e+01 2.209599999999999898e-01 8.400000000000000348e-04 8.400000000000000348e-04 2.216999999999999874e-02 2.216999999999999874e-02 3.980000000000000031e-03 6.620000000000000016e-03 5.080000000000000314e-03 5.080000000000000314e-03
1.440000000000000213e+01 1.919999999999999929e+01 2.721000000000000085e-01 1.199999999999999895e-03 1.199999999999999895e-03 2.730000000000000135e-02 2.730000000000000135e-02 4.899999999999999842e-03 8.200000000000000691e-03 6.300000000000000044e-03 6.300000000000000044e-03
1.920000000000000284e+01 2.400000000000000000e+01 3.125999999999999890e-01 2.500000000000000052e-03 2.500000000000000052e-03 3.130000000000000143e-02 3.130000000000000143e-02 5.599999999999999943e-03 9.400000000000000369e-03 7.199999999999999803e-03 7.199999999999999803e-03
2.400000000000000000e+01 2.879999999999999716e+01 3.489999999999999769e-01 4.199999999999999740e-03 4.199999999999999740e-03 3.490000000000000047e-02 3.490000000000000047e-02 6.300000000000000044e-03 1.050000000000000065e-02 8.000000000000000167e-03 8.000000000000000167e-03
2.879999999999999716e+01 3.520000000000000284e+01 3.956999999999999962e-01 6.000000000000000125e-03 6.000000000000000125e-03 3.969999999999999918e-02 3.969999999999999918e-02 7.100000000000000408e-03 1.190000000000000085e-02 9.100000000000000450e-03 9.100000000000000450e-03
3.520000000000000284e+01 4.160000000000000853e+01 4.485000000000000098e-01 8.899999999999999925e-03 8.899999999999999925e-03 4.499999999999999833e-02 4.499999999999999833e-02 8.099999999999999561e-03 1.349999999999999985e-02 1.030000000000000013e-02 1.030000000000000013e-02
4.159999999999999432e+01 4.800000000000000000e+01 4.986999999999999766e-01 1.099999999999999936e-02 1.099999999999999936e-02 4.909999999999999781e-02 4.909999999999999781e-02 8.999999999999999320e-03 1.499999999999999944e-02 1.140000000000000041e-02 1.140000000000000041e-02
4.800000000000000000e+01 6.079999999999999716e+01 5.590000000000000524e-01 1.000000000000000021e-02 1.000000000000000021e-02 5.500000000000000028e-02 5.500000000000000028e-02 1.000000000000000021e-02 1.700000000000000122e-02 1.299999999999999940e-02 1.299999999999999940e-02
6.079999999999999005e+01 7.359999999999999432e+01 6.049999999999999822e-01 1.600000000000000033e-02 1.600000000000000033e-02 5.999999999999999778e-02 5.999999999999999778e-02 1.099999999999999936e-02 1.799999999999999864e-02 1.400000000000000029e-02 1.400000000000000029e-02
7.359999999999999432e+01 8.640000000000000568e+01 6.640000000000000346e-01 1.899999999999999953e-02 1.899999999999999953e-02 6.600000000000000311e-02 6.600000000000000311e-02 1.200000000000000025e-02 2.000000000000000042e-02 1.499999999999999944e-02 1.499999999999999944e-02
8.640000000000000568e+01 1.035999999999999943e+02 7.530000000000000027e-01 2.900000000000000147e-02 2.900000000000000147e-02 7.499999999999999722e-02 7.499999999999999722e-02 1.400000000000000029e-02 2.299999999999999961e-02 1.700000000000000122e-02 1.700000000000000122e-02
1.035999999999999943e+02 1.207999999999999829e+02 7.429999999999999938e-01 3.799999999999999906e-02 3.799999999999999906e-02 7.499999999999999722e-02 7.499999999999999722e-02 1.299999999999999940e-02 2.199999999999999872e-02 1.700000000000000122e-02 1.700000000000000122e-02
1.208000000000000114e+02 1.400000000000000000e+02 7.249999999999999778e-01 4.299999999999999656e-02 4.299999999999999656e-02 7.299999999999999545e-02 7.299999999999999545e-02 1.299999999999999940e-02 2.199999999999999872e-02 1.700000000000000122e-02 1.700000000000000122e-02
1.400000000000000000e+02 1.650000000000000000e+02 9.220000000000000417e-01 1.059999999999999970e-01 1.059999999999999970e-01 9.299999999999999933e-02 9.299999999999999933e-02 1.700000000000000122e-02 2.800000000000000058e-02 2.100000000000000130e-02 2.100000000000000130e-02
1.650000000000000000e+02 2.500000000000000000e+02 9.020000000000000240e-01 8.300000000000000433e-02 8.300000000000000433e-02 9.099999999999999756e-02 9.099999999999999756e-02 1.600000000000000033e-02 2.699999999999999969e-02 2.100000000000000130e-02 2.100000000000000130e-02
2.500000000000000000e+02 4.000000000000000000e+02 8.559999999999999831e-01 2.710000000000000187e-01 2.710000000000000187e-01 8.799999999999999489e-02 8.799999999999999489e-02 1.499999999999999944e-02 2.599999999999999881e-02 2.000000000000000042e-02 2.000000000000000042e-02
