# Version 1.0
# DOI https://doi.org/10.1103/PhysRevLett.114.072302
# Source https://www.hepdata.net/download/table/ins1326911/Table%2031/1/yaml
# System PbPb2760
# Centrality 40-50
# XY PT RAA
# Label xmin xmax y stat,low stat,high sys,corr,low sys,corr,high sys,uncorr,low sys,uncorr,high sys,luminosity_uncertainty,low sys,luminosity_uncertainty,high sys,TAA_uncertainty,low sys,TAA_uncertainty,high
# Experiment ATLAS
# 
3.900000000000000000e+01 5.000000000000000000e+01 6.330000000000000071e-01 1.266000000000000111e-02 1.266000000000000111e-02 5.380499999999999866e-02 5.380499999999999866e-02 1.772400000000000017e-02 1.772400000000000017e-02 1.962300000000000155e-02 1.962300000000000155e-02 4.051200000000000634e-02 4.051200000000000634e-02
5.000000000000000000e+01 6.300000000000000000e+01 7.069999999999999618e-01 1.343300000000000050e-02 1.343300000000000050e-02 5.090399999999999786e-02 5.090399999999999786e-02 2.474499999999999963e-02 2.474499999999999963e-02 2.191699999999999898e-02 2.191699999999999898e-02 4.524800000000000350e-02 4.524800000000000350e-02
6.300000000000000000e+01 7.900000000000000000e+01 7.469999999999999973e-01 1.344599999999999962e-02 1.344599999999999962e-02 6.648300000000000043e-02 6.648300000000000043e-02 6.722999999999999809e-03 6.722999999999999809e-03 2.315700000000000050e-02 2.315700000000000050e-02 4.780800000000000327e-02 4.780800000000000327e-02
7.900000000000000000e+01 1.000000000000000000e+02 7.159999999999999698e-01 1.073999999999999781e-02 1.073999999999999781e-02 5.942800000000000166e-02 5.942800000000000166e-02 6.444000000000000075e-03 6.444000000000000075e-03 2.219599999999999698e-02 2.219599999999999698e-02 4.582399999999999668e-02 4.582399999999999668e-02
1.000000000000000000e+02 1.250000000000000000e+02 7.449999999999999956e-01 1.117499999999999917e-02 1.117499999999999917e-02 6.704999999999999849e-02 6.704999999999999849e-02 2.235000000000000007e-03 2.235000000000000007e-03 2.309500000000000094e-02 2.309500000000000094e-02 4.768000000000000016e-02 4.768000000000000016e-02
1.250000000000000000e+02 1.580000000000000000e+02 7.760000000000000231e-01 1.552000000000000081e-02 1.552000000000000081e-02 7.371999999999999387e-02 7.371999999999999387e-02 6.207999999999999977e-03 6.207999999999999977e-03 2.405600000000000099e-02 2.405600000000000099e-02 4.966399999999999981e-02 4.966399999999999981e-02
1.580000000000000000e+02 1.990000000000000000e+02 7.660000000000000142e-01 2.451200000000000254e-02 2.451200000000000254e-02 7.889800000000000979e-02 7.889800000000000979e-02 6.893999999999999954e-03 6.893999999999999954e-03 2.374599999999999975e-02 2.374599999999999975e-02 4.902400000000000507e-02 4.902400000000000507e-02
1.990000000000000000e+02 2.510000000000000000e+02 7.249999999999999778e-01 4.132500000000000062e-02 4.132500000000000062e-02 8.990000000000000768e-02 8.990000000000000768e-02 4.132500000000000062e-02 4.132500000000000062e-02 2.247500000000000192e-02 2.247500000000000192e-02 4.639999999999999680e-02 4.639999999999999680e-02
2.510000000000000000e+02 3.160000000000000000e+02 6.790000000000000480e-01 6.178900000000000364e-02 6.178900000000000364e-02 8.215899999999999592e-02 8.215899999999999592e-02 5.771500000000000935e-02 5.771500000000000935e-02 2.104900000000000174e-02 2.104900000000000174e-02 4.345600000000000157e-02 4.345600000000000157e-02
